,tree,expresion,y_predict,mse,isValida
10,"
   _____________/_______________
  /                             \
sin_                      _______/______
    \                    /              \
    sin___            __-_            ___/_
          \          /    \          /     \
          _+        +     cos      cos     cos
         /  \      / \       \        \       \
        60   41   X   X       65       X       X
",(sin(sin((60+41)))/(((X+X)-cos(65))/(cos(X)/cos(X)))),"[np.float64(0.1705), np.float64(0.1636), np.float64(0.1573), np.float64(0.1515), np.float64(0.1461), np.float64(0.1411), np.float64(0.1364), np.float64(0.132), np.float64(0.1279), np.float64(0.124), np.float64(0.1203), np.float64(0.1169), np.float64(0.1137), np.float64(0.1106), np.float64(0.1077), np.float64(0.1049), np.float64(0.1023), np.float64(0.0998), np.float64(0.0974), np.float64(0.0952), np.float64(0.093), np.float64(0.0909), np.float64(0.0889), np.float64(0.0871), np.float64(0.0852), np.float64(0.0835), np.float64(0.0818), np.float64(0.0802), np.float64(0.0787), np.float64(0.0772), np.float64(0.0758), np.float64(0.0744), np.float64(0.0731), np.float64(0.0718), np.float64(0.0705), np.float64(0.0694), np.float64(0.0682), np.float64(0.0671), np.float64(0.066), np.float64(0.065), np.float64(0.0639), np.float64(0.063), np.float64(0.062), np.float64(0.0611), np.float64(0.0602), np.float64(0.0593), np.float64(0.0585), np.float64(0.0576), np.float64(0.0568), np.float64(0.0561), np.float64(0.0553), np.float64(0.0546), np.float64(0.0538), np.float64(0.0531), np.float64(0.0525), np.float64(0.0518), np.float64(0.0511), np.float64(0.0505), np.float64(0.0499), np.float64(0.0493), np.float64(0.0487), np.float64(0.0481), np.float64(0.0476), np.float64(0.047), np.float64(0.0465), np.float64(0.046), np.float64(0.0455), np.float64(0.045), np.float64(0.0445), np.float64(0.044), np.float64(0.0435), np.float64(0.0431), np.float64(0.0426), np.float64(0.0422), np.float64(0.0418), np.float64(0.0413), np.float64(0.0409), np.float64(0.0405), np.float64(0.0401), np.float64(0.0397), np.float64(0.0393), np.float64(0.039), np.float64(0.0386), np.float64(0.0382), np.float64(0.0379), np.float64(0.0375), np.float64(0.0372), np.float64(0.0369), np.float64(0.0365), np.float64(0.0362), np.float64(0.0359), np.float64(0.0356), np.float64(0.0353), np.float64(0.035), np.float64(0.0347), np.float64(0.0344), np.float64(0.0341), np.float64(0.0338), np.float64(0.0335), np.float64(0.0333)]",0.5135,True
11,"
   ________________*_
  /                  \
cos_______           sin_________
          \                      \
         __/__                 ___/_
        /     \               /     \
      _*       *            _*      cos_
     /  \     / \          /  \         \
    31   X   X   X       115   62       145
",(cos(((31*X)/(X*X)))*sin(((115*62)/cos(145)))),"[-0.6251, 0.2759, 0.6597, 0.0126, -0.6256, -0.5389, 0.055, 0.5723, 0.6593, 0.3404, -0.1406, -0.5297, -0.6825, -0.5836, -0.3063, 0.0418, 0.3611, 0.5839, 0.6797, 0.6496, 0.517, 0.316, 0.0832, -0.1489, -0.3544, -0.5161, -0.6245, -0.6772, -0.6769, -0.6299, -0.5449, -0.4315, -0.2992, -0.1571, -0.0131, 0.1263, 0.2556, 0.3709, 0.4695, 0.5497, 0.6108, 0.653, 0.6767, 0.6832, 0.674, 0.6505, 0.6148, 0.5685, 0.5134, 0.4514, 0.3841, 0.3129, 0.2394, 0.1647, 0.09, 0.0163, -0.0557, -0.1252, -0.1916, -0.2544, -0.3134, -0.3681, -0.4185, -0.4644, -0.5057, -0.5424, -0.5746, -0.6023, -0.6256, -0.6447, -0.6598, -0.671, -0.6785, -0.6825, -0.6832, -0.6808, -0.6755, -0.6675, -0.657, -0.6443, -0.6294, -0.6126, -0.5941, -0.574, -0.5525, -0.5298, -0.506, -0.4812, -0.4556, -0.4293, -0.4025, -0.3751, -0.3474, -0.3194, -0.2912, -0.2629, -0.2346, -0.2063, -0.1781, -0.1501]",0.5178,True
12,"
   _______________/____________
  /                            \
cos______              _________-_______
         \            /                 \
        __*_        sin____           ___+_
       /    \              \         /     \
      *     sin            _+       *      sin_
     / \       \          /  \     / \         \
    X   X       X       140   X   X   10       192
",(cos(((X*X)*sin(X)))/(sin((140+X))-((X*10)+sin(192)))),"[np.float64(-0.0718), np.float64(-0.0578), np.float64(-0.0438), np.float64(-0.03), np.float64(-0.0164), np.float64(-0.0032), np.float64(0.0092), np.float64(0.0206), np.float64(0.0308), np.float64(0.0394), np.float64(0.0464), np.float64(0.0516), np.float64(0.055), np.float64(0.0566), np.float64(0.0567), np.float64(0.0553), np.float64(0.053), np.float64(0.0498), np.float64(0.0462), np.float64(0.0425), np.float64(0.0389), np.float64(0.0357), np.float64(0.0331), np.float64(0.0311), np.float64(0.0299), np.float64(0.0294), np.float64(0.0297), np.float64(0.0307), np.float64(0.0322), np.float64(0.0339), np.float64(0.0354), np.float64(0.0364), np.float64(0.036), np.float64(0.0337), np.float64(0.0288), np.float64(0.0207), np.float64(0.0097), np.float64(-0.0033), np.float64(-0.0164), np.float64(-0.0267), np.float64(-0.0312), np.float64(-0.0274), np.float64(-0.0152), np.float64(0.0025), np.float64(0.0195), np.float64(0.0285), np.float64(0.0245), np.float64(0.0083), np.float64(-0.0123), np.float64(-0.0259), np.float64(-0.0239), np.float64(-0.0069), np.float64(0.0144), np.float64(0.0257), np.float64(0.019), np.float64(-0.0011), np.float64(-0.0199), np.float64(-0.024), np.float64(-0.0108), np.float64(0.0096), np.float64(0.0227), np.float64(0.0202), np.float64(0.0048), np.float64(-0.0129), np.float64(-0.0223), np.float64(-0.0194), np.float64(-0.0074), np.float64(0.0069), np.float64(0.0175), np.float64(0.0215), np.float64(0.0194), np.float64(0.0136), np.float64(0.0064), np.float64(-0.0001), np.float64(-0.005), np.float64(-0.0082), np.float64(-0.0098), np.float64(-0.0098), np.float64(-0.0083), np.float64(-0.0052), np.float64(-0.0002), np.float64(0.0065), np.float64(0.0135), np.float64(0.0183), np.float64(0.017), np.float64(0.0073), np.float64(-0.0079), np.float64(-0.0178), np.float64(-0.0115), np.float64(0.008), np.float64(0.0174), np.float64(0.0011), np.float64(-0.017), np.float64(-0.0033), np.float64(0.0169), np.float64(-0.0008), np.float64(-0.0159), np.float64(0.01), np.float64(0.0079), np.float64(-0.0163)]",0.5258,True
13,"
cos______________
                 \
            ______+_
           /        \
       ___/_        cos_
      /     \           \
    cos     cos         cos
       \       \           \
        X       X           76
",cos(((cos(X)/cos(X))+cos(cos(76)))),"[-0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108]",0.5292,True
14,"
sin__________
             \
       _______/_
      /         \
    cos__       sin____
         \             \
          -            _+
         / \          /  \
        X   X       181   70
",sin((cos((X-X))/sin((181+70)))),"[-0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321, -0.0321]",0.5326,True
15,"
                __________*_
               /            \
        ______*_            sin______
       /        \                    \
    __+_        cos_               ___/____
   /    \           \             /        \
  *     sin         sin         sin        _*
 / \       \           \           \      /  \
X   X       X           X           6   146   X
",((((X*X)+sin(X))*cos(sin(X)))*sin((sin(6)/(146*X)))),"[np.float64(-0.0023), np.float64(-0.0023), np.float64(-0.0023), np.float64(-0.0023), np.float64(-0.0023), np.float64(-0.0022), np.float64(-0.0022), np.float64(-0.0022), np.float64(-0.0022), np.float64(-0.0022), np.float64(-0.0023), np.float64(-0.0023), np.float64(-0.0023), np.float64(-0.0024), np.float64(-0.0024), np.float64(-0.0025), np.float64(-0.0026), np.float64(-0.0027), np.float64(-0.0028), np.float64(-0.0029), np.float64(-0.003), np.float64(-0.0032), np.float64(-0.0033), np.float64(-0.0035), np.float64(-0.0036), np.float64(-0.0038), np.float64(-0.004), np.float64(-0.0041), np.float64(-0.0043), np.float64(-0.0045), np.float64(-0.0047), np.float64(-0.0048), np.float64(-0.005), np.float64(-0.0052), np.float64(-0.0053), np.float64(-0.0055), np.float64(-0.0056), np.float64(-0.0057), np.float64(-0.0058), np.float64(-0.0059), np.float64(-0.006), np.float64(-0.0061), np.float64(-0.0061), np.float64(-0.0061), np.float64(-0.0062), np.float64(-0.0062), np.float64(-0.0061), np.float64(-0.0061), np.float64(-0.0061), np.float64(-0.006), np.float64(-0.0059), np.float64(-0.0058), np.float64(-0.0057), np.float64(-0.0056), np.float64(-0.0055), np.float64(-0.0054), np.float64(-0.0053), np.float64(-0.0052), np.float64(-0.0051), np.float64(-0.005), np.float64(-0.0049), np.float64(-0.0048), np.float64(-0.0048), np.float64(-0.0047), np.float64(-0.0046), np.float64(-0.0046), np.float64(-0.0046), np.float64(-0.0046), np.float64(-0.0046), np.float64(-0.0046), np.float64(-0.0047), np.float64(-0.0048), np.float64(-0.0049), np.float64(-0.005), np.float64(-0.0051), np.float64(-0.0053), np.float64(-0.0055), np.float64(-0.0057), np.float64(-0.0059), np.float64(-0.0062), np.float64(-0.0065), np.float64(-0.0068), np.float64(-0.0071), np.float64(-0.0074), np.float64(-0.0077), np.float64(-0.0081), np.float64(-0.0084), np.float64(-0.0088), np.float64(-0.0091), np.float64(-0.0095), np.float64(-0.0098), np.float64(-0.0101), np.float64(-0.0105), np.float64(-0.0108), np.float64(-0.011), np.float64(-0.0113), np.float64(-0.0115), np.float64(-0.0117), np.float64(-0.0119), np.float64(-0.012)]",0.5347,True
16,"
sin_______________
                  \
            _______/_______
           /               \
       ___-_              __+_
      /     \            /    \
    cos     cos        _-     cos
       \       \      /  \       \
        X       13   48   X       X
",sin(((cos(X)-cos(13))/((48-X)+cos(X)))),"[-0.0077, -0.0087, -0.0097, -0.0108, -0.0118, -0.0129, -0.0141, -0.0152, -0.0164, -0.0175, -0.0187, -0.0199, -0.0211, -0.0223, -0.0235, -0.0247, -0.0259, -0.027, -0.0282, -0.0293, -0.0304, -0.0315, -0.0326, -0.0336, -0.0346, -0.0355, -0.0364, -0.0373, -0.0381, -0.0389, -0.0396, -0.0403, -0.0409, -0.0414, -0.0419, -0.0423, -0.0427, -0.043, -0.0432, -0.0434, -0.0435, -0.0435, -0.0435, -0.0434, -0.0432, -0.0429, -0.0426, -0.0423, -0.0418, -0.0413, -0.0408, -0.0401, -0.0395, -0.0387, -0.0379, -0.0371, -0.0362, -0.0353, -0.0343, -0.0333, -0.0322, -0.0311, -0.03, -0.0289, -0.0277, -0.0265, -0.0253, -0.0241, -0.0229, -0.0217, -0.0204, -0.0192, -0.018, -0.0168, -0.0155, -0.0144, -0.0132, -0.012, -0.0109, -0.0098, -0.0088, -0.0077, -0.0067, -0.0058, -0.0049, -0.004, -0.0032, -0.0024, -0.0017, -0.0011, -0.0005, 0.0001, 0.0005, 0.001, 0.0013, 0.0016, 0.0019, 0.002, 0.0021, 0.0022]",0.5363,True
17,"
   __________________*_
  /                    \
sin_______             cos_
          \                \
       ____-_              cos__
      /      \                  \
    cos      sin_                *
       \         \              / \
        68       103           X   X
",(sin((cos(68)-sin(103)))*cos(cos((X*X)))),"[-0.1559, -0.1641, -0.1715, -0.1773, -0.181, -0.1817, -0.1792, -0.1731, -0.1638, -0.152, -0.1386, -0.1251, -0.113, -0.1038, -0.0988, -0.099, -0.1048, -0.1159, -0.1314, -0.149, -0.1657, -0.1777, -0.1818, -0.1763, -0.1621, -0.1424, -0.1221, -0.1061, -0.0985, -0.1015, -0.115, -0.1363, -0.1597, -0.1771, -0.1814, -0.1701, -0.1471, -0.1216, -0.1032, -0.0986, -0.1101, -0.1343, -0.1621, -0.1801, -0.1777, -0.1557, -0.1257, -0.1033, -0.0993, -0.1163, -0.147, -0.1746, -0.1807, -0.1599, -0.1264, -0.102, -0.1013, -0.1255, -0.1607, -0.1814, -0.1696, -0.1346, -0.1043, -0.1006, -0.1269, -0.1649, -0.1818, -0.1602, -0.1207, -0.0986, -0.112, -0.1513, -0.1807, -0.1678, -0.1264, -0.0991, -0.1116, -0.1536, -0.1816, -0.1612, -0.1168, -0.0985, -0.1254, -0.1702, -0.1777, -0.1368, -0.1005, -0.1115, -0.1583, -0.1814, -0.1465, -0.1034, -0.1082, -0.1559, -0.1814, -0.1443, -0.1015, -0.1129, -0.1643, -0.1779]",0.5364,True
18,"
   ______________/________________
  /                               \
cos_                         ______-_
    \                       /        \
    sin____              __*__       sin__
           \            /     \           \
           _/         _*       *           +
          /  \       /  \     / \         / \
        112   82   153   X   X   X       X   58
",(cos(sin((112/82)))/(((153*X)*(X*X))-sin((X+58)))),"[np.float64(0.0037), np.float64(0.0031), np.float64(0.0027), np.float64(0.0023), np.float64(0.002), np.float64(0.0018), np.float64(0.0016), np.float64(0.0014), np.float64(0.0013), np.float64(0.0011), np.float64(0.001), np.float64(0.0009), np.float64(0.0008), np.float64(0.0008), np.float64(0.0007), np.float64(0.0006), np.float64(0.0006), np.float64(0.0005), np.float64(0.0005), np.float64(0.0004), np.float64(0.0004), np.float64(0.0004), np.float64(0.0004), np.float64(0.0003), np.float64(0.0003), np.float64(0.0003), np.float64(0.0003), np.float64(0.0003), np.float64(0.0002), np.float64(0.0002), np.float64(0.0002), np.float64(0.0002), np.float64(0.0002), np.float64(0.0002), np.float64(0.0002), np.float64(0.0002), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0001), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.5369,True
19,"
            ____________/______________
           /                           \
   _______*_                      ______-________
  /         \                    /               \
cos__       cos_              __+_              __/_
     \          \            /    \            /    \
      *         sin_        *     sin        _*     cos
     / \            \      / \       \      /  \       \
    X   X           116   X   X       X   161   X       X
",((cos((X*X))*cos(sin(116)))/(((X*X)+sin(X))-((161*X)/cos(X)))),"[np.float64(-0.0018), np.float64(-0.0013), np.float64(-0.0008), np.float64(-0.0005), np.float64(-0.0002), np.float64(0.0), np.float64(0.0002), np.float64(0.0003), np.float64(0.0003), np.float64(0.0002), np.float64(0.0001), np.float64(-0.0001), np.float64(-0.0002), np.float64(-0.0004), np.float64(-0.0006), np.float64(-0.0008), np.float64(-0.0009), np.float64(-0.0009), np.float64(-0.0009), np.float64(-0.0008), np.float64(-0.0006), np.float64(-0.0003), np.float64(0.0), np.float64(0.0004), np.float64(0.0008), np.float64(0.0012), np.float64(0.0015), np.float64(0.0018), np.float64(0.0019), np.float64(0.0019), np.float64(0.0017), np.float64(0.0014), np.float64(0.001), np.float64(0.0005), np.float64(-0.0001), np.float64(-0.0007), np.float64(-0.0012), np.float64(-0.0016), np.float64(-0.0019), np.float64(-0.0019), np.float64(-0.0017), np.float64(-0.0014), np.float64(-0.0009), np.float64(-0.0002), np.float64(0.0004), np.float64(0.0009), np.float64(0.0013), np.float64(0.0015), np.float64(0.0015), np.float64(0.0013), np.float64(0.0009), np.float64(0.0004), np.float64(-0.0001), np.float64(-0.0006), np.float64(-0.0009), np.float64(-0.001), np.float64(-0.001), np.float64(-0.0007), np.float64(-0.0004), np.float64(-0.0001), np.float64(0.0003), np.float64(0.0005), np.float64(0.0005), np.float64(0.0005), np.float64(0.0003), np.float64(0.0001), np.float64(-0.0), np.float64(-0.0001), np.float64(-0.0001), np.float64(-0.0), np.float64(0.0), np.float64(0.0001), np.float64(0.0), np.float64(-0.0001), np.float64(-0.0002), np.float64(-0.0003), np.float64(-0.0004), np.float64(-0.0003), np.float64(-0.0), np.float64(0.0003), np.float64(0.0005), np.float64(0.0007), np.float64(0.0006), np.float64(0.0003), np.float64(-0.0002), np.float64(-0.0006), np.float64(-0.0008), np.float64(-0.0008), np.float64(-0.0005), np.float64(0.0001), np.float64(0.0006), np.float64(0.0009), np.float64(0.0009), np.float64(0.0005), np.float64(-0.0001), np.float64(-0.0007), np.float64(-0.001), np.float64(-0.0009), np.float64(-0.0004), np.float64(0.0002)]",0.5375,True
20,"
            __________*_
           /            \
   _______-_            cos______
  /         \                    \
cos_        cos_               ___/_
    \           \             /     \
    sin         sin         sin     sin
       \           \           \       \
        X           X           X       X
",((cos(sin(X))-cos(sin(X)))*cos((sin(X)/sin(X)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5375,True
21,"
   ___________*____________
  /                        \
sin_               _________+_
    \             /           \
    sin__       cos_          sin___
         \          \               \
          -         cos_            _-_
         / \            \          /   \
        X   X           160       88   125
",(sin(sin((X-X)))*(cos(cos(160))+sin((88-125)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5375,True
22,"
sin__________________
                     \
              ________/______
             /               \
        ____/____           __-___
       /         \         /      \
      /_         _/       /       _+_
     /  \       /  \     / \     /   \
    X   190   148   X   X   X   89   116
",sin((((X/190)/(148/X))/((X/X)-(89+116)))),"[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",0.5375,True
23,"
             _______________/______________
            /                              \
   ________+______                    ______+______
  /               \                  /             \
cos_            ___-__            __/_           ___/__
    \          /      \          /    \         /      \
    cos      sin       /        *     cos     cos       +
       \        \     / \      / \       \       \     / \
        21       X   X   32   X   X       X       X   X   X
",((cos(cos(21))+(sin(X)-(X/32)))/(((X*X)/cos(X))+(cos(X)/(X+X)))),"[np.float64(0.7845), np.float64(0.682), np.float64(0.583), np.float64(0.4895), np.float64(0.4025), np.float64(0.3227), np.float64(0.2501), np.float64(0.1847), np.float64(0.1262), np.float64(0.0743), np.float64(0.0285), np.float64(-0.0116), np.float64(-0.0465), np.float64(-0.0765), np.float64(-0.1022), np.float64(-0.1238), np.float64(-0.1418), np.float64(-0.1565), np.float64(-0.1682), np.float64(-0.1771), np.float64(-0.1836), np.float64(-0.1879), np.float64(-0.1902), np.float64(-0.1907), np.float64(-0.1897), np.float64(-0.1872), np.float64(-0.1836), np.float64(-0.1789), np.float64(-0.1732), np.float64(-0.1668), np.float64(-0.1598), np.float64(-0.1522), np.float64(-0.1442), np.float64(-0.1359), np.float64(-0.1274), np.float64(-0.1188), np.float64(-0.1101), np.float64(-0.1014), np.float64(-0.0929), np.float64(-0.0845), np.float64(-0.0764), np.float64(-0.0685), np.float64(-0.0609), np.float64(-0.0537), np.float64(-0.0469), np.float64(-0.0405), np.float64(-0.0345), np.float64(-0.029), np.float64(-0.0239), np.float64(-0.0192), np.float64(-0.0151), np.float64(-0.0114), np.float64(-0.0081), np.float64(-0.0052), np.float64(-0.0028), np.float64(-0.0008), np.float64(0.0008), np.float64(0.0021), np.float64(0.0031), np.float64(0.0038), np.float64(0.0041), np.float64(0.0043), np.float64(0.0042), np.float64(0.004), np.float64(0.0036), np.float64(0.0031), np.float64(0.0025), np.float64(0.0018), np.float64(0.0011), np.float64(0.0004), np.float64(-0.0003), np.float64(-0.001), np.float64(-0.0016), np.float64(-0.0021), np.float64(-0.0026), np.float64(-0.003), np.float64(-0.0032), np.float64(-0.0034), np.float64(-0.0034), np.float64(-0.0033), np.float64(-0.003), np.float64(-0.0027), np.float64(-0.0022), np.float64(-0.0016), np.float64(-0.0008), np.float64(0.0), np.float64(0.001), np.float64(0.002), np.float64(0.0031), np.float64(0.0043), np.float64(0.0055), np.float64(0.0068), np.float64(0.0081), np.float64(0.0094), np.float64(0.0107), np.float64(0.012), np.float64(0.0132), np.float64(0.0144), np.float64(0.0156), np.float64(0.0166)]",0.5391,True
24,"
sin_
    \
    sin_
        \
        sin_
            \
            sin
               \
                88
",sin(sin(sin(sin(88)))),"[0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354, 0.0354]",0.5453,True
